city,date,epidemiological_week,estimated_population,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,new_confirmed,new_deaths
São Sebastião,2020-05-16,202020,90328.0,False,211,233.59313,2020-05-16,0.0095,2,53,1,0
Taubaté,2020-05-16,202020,317915.0,False,58,18.24387,2020-05-16,0.069,4,59,1,0
Tremembé,2020-05-16,202020,47714.0,False,3,6.28746,2020-05-16,0.0,0,4,0,0
Ubatuba,2020-05-16,202020,91824.0,False,39,42.47256,2020-05-16,0.0256,1,34,0,0
Aparecida,2020-05-17,202021,36185.0,False,2,5.52715,2020-05-17,0.0,0,30,0,0
Bananal,2020-05-17,202021,10993.0,False,2,18.1934,2020-05-17,0.0,0,11,0,0
Cachoeira Paulista,2020-05-17,202021,33581.0,False,6,17.86725,2020-05-17,0.0,0,48,0,0
Campos do Jordão,2020-05-17,202021,52405.0,False,11,20.99036,2020-05-17,0.0,0,35,0,0
Canas,2020-05-17,202021,5204.0,False,1,19.21599,2020-05-17,0.0,0,11,0,0
Caraguatatuba,2020-05-17,202021,123389.0,False,96,77.80272,2020-05-17,0.0417,4,42,1,0
Caçapava,2020-05-17,202021,95018.0,False,20,21.04864,2020-05-17,0.1,2,40,0,1
Cruzeiro,2020-05-17,202021,82571.0,False,13,15.74403,2020-05-17,0.1538,2,33,0,0
Cunha,2020-05-17,202021,21459.0,False,1,4.66005,2020-05-17,0.0,0,12,0,0
Guaratinguetá,2020-05-17,202021,122505.0,False,15,12.2444,2020-05-17,0.0667,1,39,0,0
Igaratá,2020-05-17,202021,9583.0,False,23,240.00835,2020-05-17,0.0,0,35,2,0
Ilhabela,2020-05-17,202021,35591.0,False,30,84.29097,2020-05-17,0.0,0,39,0,0
Jacareí,2020-05-17,202021,235416.0,False,87,36.95586,2020-05-17,0.046,4,40,4,0
Jambeiro,2020-05-17,202021,6717.0,False,2,29.7752,2020-05-17,0.0,0,12,0,0
Lavrinhas,2020-05-17,202021,7311.0,False,2,27.35604,2020-05-17,0.5,1,24,0,0
Lorena,2020-05-17,202021,89125.0,False,23,25.80645,2020-05-17,0.0435,1,33,0,0
Monteiro Lobato,2020-05-17,202021,4696.0,False,1,21.29472,2020-05-17,0.0,0,2,0,0
Paraibuna,2020-05-17,202021,18263.0,False,2,10.9511,2020-05-17,0.0,0,19,0,0
Pindamonhangaba,2020-05-17,202021,170132.0,False,24,14.10669,2020-05-17,0.0417,1,41,0,0
Potim,2020-05-17,202021,25130.0,False,1,3.97931,2020-05-17,0.0,0,4,0,0
Roseira,2020-05-17,202021,10801.0,False,1,9.2584,2020-05-17,0.0,0,4,0,0
Santa Branca,2020-05-17,202021,14857.0,False,5,33.65417,2020-05-17,0.2,1,44,0,0
Santo Antônio do Pinhal,2020-05-17,202021,6827.0,False,6,87.88633,2020-05-17,0.1667,1,23,0,0
Silveiras,2020-05-17,202021,6339.0,False,1,15.77536,2020-05-17,0.0,0,7,0,0
São Bento do Sapucaí,2020-05-17,202021,10893.0,False,1,9.18021,2020-05-17,0.0,0,3,0,0
São José dos Campos,2020-05-17,202021,729737.0,False,450,61.66605,2020-05-17,0.0444,20,61,21,0
São Luiz do Paraitinga,2020-05-17,202021,10690.0,False,1,9.35454,2020-05-17,1.0,1,11,0,0
São Sebastião,2020-05-17,202021,90328.0,False,207,229.16482,2020-05-17,0.0097,2,54,-4,0
Taubaté,2020-05-17,202021,317915.0,False,59,18.55842,2020-05-17,0.0678,4,60,1,0
Tremembé,2020-05-17,202021,47714.0,False,3,6.28746,2020-05-17,0.0,0,5,0,0
Ubatuba,2020-05-17,202021,91824.0,False,39,42.47256,2020-05-17,0.0256,1,35,0,0
Aparecida,2020-05-18,202021,36185.0,False,2,5.52715,2020-05-18,0.0,0,31,0,0
Bananal,2020-05-18,202021,10993.0,False,3,27.29009,2020-05-18,0.0,0,12,1,0
Cachoeira Paulista,2020-05-18,202021,33581.0,False,6,17.86725,2020-05-18,0.0,0,49,0,0
Campos do Jordão,2020-05-18,202021,52405.0,False,11,20.99036,2020-05-18,0.0,0,36,0,0
Canas,2020-05-18,202021,5204.0,False,1,19.21599,2020-05-18,0.0,0,12,0,0
Caraguatatuba,2020-05-18,202021,123389.0,False,96,77.80272,2020-05-18,0.0417,4,43,0,0
Caçapava,2020-05-18,202021,95018.0,False,22,23.15351,2020-05-18,0.0909,2,41,2,0
Cruzeiro,2020-05-18,202021,82571.0,False,13,15.74403,2020-05-18,0.1538,2,34,0,0
Cunha,2020-05-18,202021,21459.0,False,1,4.66005,2020-05-18,0.0,0,13,0,0
Guaratinguetá,2020-05-18,202021,122505.0,False,15,12.2444,2020-05-18,0.0667,1,40,0,0
Igaratá,2020-05-18,202021,9583.0,False,23,240.00835,2020-05-18,0.0,0,36,0,0
Ilhabela,2020-05-18,202021,35591.0,False,30,84.29097,2020-05-18,0.0,0,40,0,0
Jacareí,2020-05-18,202021,235416.0,False,89,37.80542,2020-05-18,0.0449,4,41,2,0
Jambeiro,2020-05-18,202021,6717.0,False,2,29.7752,2020-05-18,0.0,0,13,0,0
Lavrinhas,2020-05-18,202021,7311.0,False,2,27.35604,2020-05-18,0.5,1,25,0,0
Lorena,2020-05-18,202021,89125.0,False,23,25.80645,2020-05-18,0.0435,1,34,0,0
Monteiro Lobato,2020-05-18,202021,4696.0,False,1,21.29472,2020-05-18,0.0,0,3,0,0
Paraibuna,2020-05-18,202021,18263.0,False,2,10.9511,2020-05-18,0.0,0,20,0,0
Pindamonhangaba,2020-05-18,202021,170132.0,False,24,14.10669,2020-05-18,0.0417,1,42,0,0
Potim,2020-05-18,202021,25130.0,False,1,3.97931,2020-05-18,0.0,0,5,0,0
Roseira,2020-05-18,202021,10801.0,False,1,9.2584,2020-05-18,0.0,0,5,0,0
Santa Branca,2020-05-18,202021,14857.0,False,5,33.65417,2020-05-18,0.2,1,45,0,0
Santo Antônio do Pinhal,2020-05-18,202021,6827.0,False,7,102.53406,2020-05-18,0.1429,1,24,1,0
Silveiras,2020-05-18,202021,6339.0,False,1,15.77536,2020-05-18,0.0,0,8,0,0
São Bento do Sapucaí,2020-05-18,202021,10893.0,False,1,9.18021,2020-05-18,0.0,0,4,0,0
São José dos Campos,2020-05-18,202021,729737.0,False,467,63.99566,2020-05-18,0.0428,20,62,17,0
São Luiz do Paraitinga,2020-05-18,202021,10690.0,False,1,9.35454,2020-05-18,1.0,1,12,0,0
São Sebastião,2020-05-18,202021,90328.0,False,207,229.16482,2020-05-18,0.0097,2,55,0,0
Taubaté,2020-05-18,202021,317915.0,False,76,23.90576,2020-05-18,0.0526,4,61,17,0
Tremembé,2020-05-18,202021,47714.0,False,3,6.28746,2020-05-18,0.0,0,6,0,0
Ubatuba,2020-05-18,202021,91824.0,False,39,42.47256,2020-05-18,0.0256,1,36,0,0
Aparecida,2020-05-19,202021,36185.0,False,2,5.52715,2020-05-19,0.0,0,32,0,0
Bananal,2020-05-19,202021,10993.0,False,3,27.29009,2020-05-19,0.0,0,13,0,0
Cachoeira Paulista,2020-05-19,202021,33581.0,False,6,17.86725,2020-05-19,0.0,0,50,0,0
Campos do Jordão,2020-05-19,202021,52405.0,False,11,20.99036,2020-05-19,0.0,0,37,0,0
Canas,2020-05-19,202021,5204.0,False,1,19.21599,2020-05-19,0.0,0,13,0,0
Caraguatatuba,2020-05-19,202021,123389.0,False,101,81.85495,2020-05-19,0.0396,4,44,5,0
Caçapava,2020-05-19,202021,95018.0,False,24,25.25837,2020-05-19,0.0833,2,42,2,0
Cruzeiro,2020-05-19,202021,82571.0,False,13,15.74403,2020-05-19,0.1538,2,35,0,0
Cunha,2020-05-19,202021,21459.0,False,1,4.66005,2020-05-19,0.0,0,14,0,0
Guaratinguetá,2020-05-19,202021,122505.0,False,19,15.50957,2020-05-19,0.0526,1,41,4,0
Igaratá,2020-05-19,202021,9583.0,False,23,240.00835,2020-05-19,0.0,0,37,0,0
Ilhabela,2020-05-19,202021,35591.0,False,35,98.33947,2020-05-19,0.0,0,41,5,0
Jacareí,2020-05-19,202021,235416.0,False,99,42.05322,2020-05-19,0.0505,5,42,10,1
Jambeiro,2020-05-19,202021,6717.0,False,2,29.7752,2020-05-19,0.0,0,14,0,0
Lavrinhas,2020-05-19,202021,7311.0,False,2,27.35604,2020-05-19,0.5,1,26,0,0
Lorena,2020-05-19,202021,89125.0,False,30,33.66059,2020-05-19,0.0333,1,35,7,0
Monteiro Lobato,2020-05-19,202021,4696.0,False,1,21.29472,2020-05-19,0.0,0,4,0,0
Paraibuna,2020-05-19,202021,18263.0,False,2,10.9511,2020-05-19,0.0,0,21,0,0
Pindamonhangaba,2020-05-19,202021,170132.0,False,27,15.87003,2020-05-19,0.0741,2,43,3,1
Piquete,2020-05-19,202021,13575.0,False,1,7.36648,2020-05-19,0.0,0,1,1,0
Potim,2020-05-19,202021,25130.0,False,1,3.97931,2020-05-19,0.0,0,6,0,0
Roseira,2020-05-19,202021,10801.0,False,1,9.2584,2020-05-19,0.0,0,6,0,0
Santa Branca,2020-05-19,202021,14857.0,False,5,33.65417,2020-05-19,0.2,1,46,0,0
Santo Antônio do Pinhal,2020-05-19,202021,6827.0,False,7,102.53406,2020-05-19,0.1429,1,25,0,0
Silveiras,2020-05-19,202021,6339.0,False,1,15.77536,2020-05-19,0.0,0,9,0,0
São Bento do Sapucaí,2020-05-19,202021,10893.0,False,1,9.18021,2020-05-19,0.0,0,5,0,0
São José dos Campos,2020-05-19,202021,729737.0,False,480,65.77712,2020-05-19,0.0563,27,63,13,7
São Luiz do Paraitinga,2020-05-19,202021,10690.0,False,1,9.35454,2020-05-19,1.0,1,13,0,0
São Sebastião,2020-05-19,202021,90328.0,False,207,229.16482,2020-05-19,0.0097,2,56,0,0
Taubaté,2020-05-19,202021,317915.0,False,78,24.53486,2020-05-19,0.0513,4,62,2,0
Tremembé,2020-05-19,202021,47714.0,False,4,8.38328,2020-05-19,0.0,0,7,1,0
Ubatuba,2020-05-19,202021,91824.0,False,39,42.47256,2020-05-19,0.0256,1,37,0,0
Aparecida,2020-05-20,202021,36185.0,False,2,5.52715,2020-05-20,0.0,0,33,0,0
Bananal,2020-05-20,202021,10993.0,False,3,27.29009,2020-05-20,0.0,0,14,0,0
Cachoeira Paulista,2020-05-20,202021,33581.0,False,6,17.86725,2020-05-20,0.0,0,51,0,0
Campos do Jordão,2020-05-20,202021,52405.0,False,13,24.80679,2020-05-20,0.0,0,38,2,0
Canas,2020-05-20,202021,5204.0,False,1,19.21599,2020-05-20,0.0,0,14,0,0
Caraguatatuba,2020-05-20,202021,123389.0,False,111,89.9594,2020-05-20,0.036,4,45,10,0
Caçapava,2020-05-20,202021,95018.0,False,27,28.41567,2020-05-20,0.0741,2,43,3,0
Cruzeiro,2020-05-20,202021,82571.0,False,12,14.53295,2020-05-20,0.1667,2,36,-1,0
Cunha,2020-05-20,202021,21459.0,False,1,4.66005,2020-05-20,0.0,0,15,0,0
Guaratinguetá,2020-05-20,202021,122505.0,False,19,15.50957,2020-05-20,0.0526,1,42,0,0
Igaratá,2020-05-20,202021,9583.0,False,24,250.44349,2020-05-20,0.0,0,38,1,0
Ilhabela,2020-05-20,202021,35591.0,False,36,101.14917,2020-05-20,0.0,0,42,1,0
Jacareí,2020-05-20,202021,235416.0,False,109,46.30102,2020-05-20,0.055,6,43,10,1
Jambeiro,2020-05-20,202021,6717.0,False,2,29.7752,2020-05-20,0.5,1,15,0,1
Lavrinhas,2020-05-20,202021,7311.0,False,2,27.35604,2020-05-20,0.5,1,27,0,0
Lorena,2020-05-20,202021,89125.0,False,30,33.66059,2020-05-20,0.0333,1,36,0,0
Monteiro Lobato,2020-05-20,202021,4696.0,False,1,21.29472,2020-05-20,0.0,0,5,0,0
Paraibuna,2020-05-20,202021,18263.0,False,3,16.42665,2020-05-20,0.0,0,22,1,0
Pindamonhangaba,2020-05-20,202021,170132.0,False,29,17.04559,2020-05-20,0.1034,3,44,2,1
Piquete,2020-05-20,202021,13575.0,False,1,7.36648,2020-05-20,0.0,0,2,0,0
Potim,2020-05-20,202021,25130.0,False,1,3.97931,2020-05-20,0.0,0,7,0,0
Roseira,2020-05-20,202021,10801.0,False,1,9.2584,2020-05-20,0.0,0,7,0,0
Santa Branca,2020-05-20,202021,14857.0,False,7,47.11584,2020-05-20,0.1429,1,47,2,0
Santo Antônio do Pinhal,2020-05-20,202021,6827.0,False,7,102.53406,2020-05-20,0.1429,1,26,0,0
Silveiras,2020-05-20,202021,6339.0,False,0,,2020-05-20,0.0,0,10,-1,0
São Bento do Sapucaí,2020-05-20,202021,10893.0,False,1,9.18021,2020-05-20,0.0,0,6,0,0
São José dos Campos,2020-05-20,202021,729737.0,False,546,74.82148,2020-05-20,0.0513,28,64,66,1
São Luiz do Paraitinga,2020-05-20,202021,10690.0,False,1,9.35454,2020-05-20,1.0,1,14,0,0
São Sebastião,2020-05-20,202021,90328.0,False,248,274.55496,2020-05-20,0.0081,2,57,41,0
Taubaté,2020-05-20,202021,317915.0,False,81,25.47851,2020-05-20,0.0494,4,63,3,0
Tremembé,2020-05-20,202021,47714.0,False,4,8.38328,2020-05-20,0.0,0,8,0,0
Ubatuba,2020-05-20,202021,91824.0,False,43,46.82872,2020-05-20,0.0233,1,38,4,0
Aparecida,2020-05-21,202021,36185.0,False,2,5.52715,2020-05-21,0.0,0,34,0,0
Bananal,2020-05-21,202021,10993.0,False,3,27.29009,2020-05-21,0.0,0,15,0,0
Cachoeira Paulista,2020-05-21,202021,33581.0,False,6,17.86725,2020-05-21,0.0,0,52,0,0
Campos do Jordão,2020-05-21,202021,52405.0,False,14,26.71501,2020-05-21,0.0,0,39,1,0
Canas,2020-05-21,202021,5204.0,False,1,19.21599,2020-05-21,0.0,0,15,0,0
Caraguatatuba,2020-05-21,202021,123389.0,False,117,94.82207,2020-05-21,0.0342,4,46,6,0
Caçapava,2020-05-21,202021,95018.0,False,28,29.4681,2020-05-21,0.0714,2,44,1,0
Cruzeiro,2020-05-21,202021,82571.0,False,13,15.74403,2020-05-21,0.1538,2,37,1,0
Cunha,2020-05-21,202021,21459.0,False,3,13.98015,2020-05-21,0.0,0,16,2,0
Guaratinguetá,2020-05-21,202021,122505.0,False,19,15.50957,2020-05-21,0.0526,1,43,0,0
Igaratá,2020-05-21,202021,9583.0,False,24,250.44349,2020-05-21,0.0,0,39,0,0
Ilhabela,2020-05-21,202021,35591.0,False,36,101.14917,2020-05-21,0.0,0,43,0,0
Jacareí,2020-05-21,202021,235416.0,False,125,53.0975,2020-05-21,0.048,6,44,16,0
Jambeiro,2020-05-21,202021,6717.0,False,2,29.7752,2020-05-21,0.5,1,16,0,0
Lavrinhas,2020-05-21,202021,7311.0,False,2,27.35604,2020-05-21,0.5,1,28,0,0
Lorena,2020-05-21,202021,89125.0,False,31,34.78261,2020-05-21,0.0645,2,37,1,1
Monteiro Lobato,2020-05-21,202021,4696.0,False,1,21.29472,2020-05-21,0.0,0,6,0,0
Paraibuna,2020-05-21,202021,18263.0,False,3,16.42665,2020-05-21,0.0,0,23,0,0
Pindamonhangaba,2020-05-21,202021,170132.0,False,30,17.63337,2020-05-21,0.1,3,45,1,0
Piquete,2020-05-21,202021,13575.0,False,1,7.36648,2020-05-21,0.0,0,3,0,0
Potim,2020-05-21,202021,25130.0,False,1,3.97931,2020-05-21,0.0,0,8,0,0
Roseira,2020-05-21,202021,10801.0,False,1,9.2584,2020-05-21,0.0,0,8,0,0
Santa Branca,2020-05-21,202021,14857.0,False,8,53.84667,2020-05-21,0.125,1,48,1,0
Santo Antônio do Pinhal,2020-05-21,202021,6827.0,False,7,102.53406,2020-05-21,0.1429,1,27,0,0
Silveiras,2020-05-21,202021,6339.0,False,0,,2020-05-21,0.0,0,11,0,0
São Bento do Sapucaí,2020-05-21,202021,10893.0,False,1,9.18021,2020-05-21,0.0,0,7,0,0
São José dos Campos,2020-05-21,202021,729737.0,False,586,80.3029,2020-05-21,0.0495,29,65,40,1
São Luiz do Paraitinga,2020-05-21,202021,10690.0,False,1,9.35454,2020-05-21,1.0,1,15,0,0
São Sebastião,2020-05-21,202021,90328.0,False,254,281.19741,2020-05-21,0.0079,2,58,6,0
Taubaté,2020-05-21,202021,317915.0,False,83,26.10761,2020-05-21,0.0482,4,64,2,0
Tremembé,2020-05-21,202021,47714.0,False,5,10.4791,2020-05-21,0.0,0,9,1,0
Ubatuba,2020-05-21,202021,91824.0,False,45,49.0068,2020-05-21,0.0222,1,39,2,0
Aparecida,2020-05-22,202021,36185.0,False,5,13.81788,2020-05-22,0.0,0,35,3,0
Bananal,2020-05-22,202021,10993.0,False,3,27.29009,2020-05-22,0.0,0,16,0,0
Cachoeira Paulista,2020-05-22,202021,33581.0,False,6,17.86725,2020-05-22,0.0,0,53,0,0
Campos do Jordão,2020-05-22,202021,52405.0,False,15,28.62322,2020-05-22,0.0,0,40,1,0
Canas,2020-05-22,202021,5204.0,False,1,19.21599,2020-05-22,0.0,0,16,0,0
Caraguatatuba,2020-05-22,202021,123389.0,False,119,96.44296,2020-05-22,0.0336,4,47,2,0
Caçapava,2020-05-22,202021,95018.0,False,30,31.57297,2020-05-22,0.0667,2,45,2,0
Cruzeiro,2020-05-22,202021,82571.0,False,13,15.74403,2020-05-22,0.1538,2,38,0,0
Cunha,2020-05-22,202021,21459.0,False,3,13.98015,2020-05-22,0.0,0,17,0,0
Guaratinguetá,2020-05-22,202021,122505.0,False,20,16.32586,2020-05-22,0.05,1,44,1,0
Igaratá,2020-05-22,202021,9583.0,False,24,250.44349,2020-05-22,0.0,0,40,0,0
Ilhabela,2020-05-22,202021,35591.0,False,37,103.95887,2020-05-22,0.0,0,44,1,0
Jacareí,2020-05-22,202021,235416.0,False,131,55.64618,2020-05-22,0.0534,7,45,6,1
Jambeiro,2020-05-22,202021,6717.0,False,2,29.7752,2020-05-22,0.5,1,17,0,0
Lavrinhas,2020-05-22,202021,7311.0,False,2,27.35604,2020-05-22,0.5,1,29,0,0
Lorena,2020-05-22,202021,89125.0,False,31,34.78261,2020-05-22,0.0645,2,38,0,0
Monteiro Lobato,2020-05-22,202021,4696.0,False,1,21.29472,2020-05-22,0.0,0,7,0,0
Paraibuna,2020-05-22,202021,18263.0,False,5,27.37776,2020-05-22,0.0,0,24,2,0
Pindamonhangaba,2020-05-22,202021,170132.0,False,30,17.63337,2020-05-22,0.1,3,46,0,0
Piquete,2020-05-22,202021,13575.0,False,2,14.73297,2020-05-22,0.0,0,4,1,0
Potim,2020-05-22,202021,25130.0,False,1,3.97931,2020-05-22,0.0,0,9,0,0
Roseira,2020-05-22,202021,10801.0,False,2,18.5168,2020-05-22,0.0,0,9,1,0
Santa Branca,2020-05-22,202021,14857.0,False,8,53.84667,2020-05-22,0.125,1,49,0,0
Santo Antônio do Pinhal,2020-05-22,202021,6827.0,False,7,102.53406,2020-05-22,0.1429,1,28,0,0
Silveiras,2020-05-22,202021,6339.0,False,0,,2020-05-22,0.0,0,12,0,0
São Bento do Sapucaí,2020-05-22,202021,10893.0,False,1,9.18021,2020-05-22,0.0,0,8,0,0
São José dos Campos,2020-05-22,202021,729737.0,False,618,84.68805,2020-05-22,0.0485,30,66,32,1
São Luiz do Paraitinga,2020-05-22,202021,10690.0,False,1,9.35454,2020-05-22,1.0,1,16,0,0
São Sebastião,2020-05-22,202021,90328.0,False,254,281.19741,2020-05-22,0.0079,2,59,0,0
Taubaté,2020-05-22,202021,317915.0,False,79,24.84941,2020-05-22,0.0506,4,65,-4,0
Tremembé,2020-05-22,202021,47714.0,False,6,12.57493,2020-05-22,0.0,0,10,1,0
Ubatuba,2020-05-22,202021,91824.0,False,45,49.0068,2020-05-22,0.0222,1,40,0,0
Aparecida,2020-05-23,202021,36185.0,False,5,13.81788,2020-05-23,0.0,0,36,0,0
Bananal,2020-05-23,202021,10993.0,False,3,27.29009,2020-05-23,0.0,0,17,0,0
Cachoeira Paulista,2020-05-23,202021,33581.0,False,6,17.86725,2020-05-23,0.0,0,54,0,0
Campos do Jordão,2020-05-23,202021,52405.0,False,22,41.98073,2020-05-23,0.0,0,41,7,0
Canas,2020-05-23,202021,5204.0,False,1,19.21599,2020-05-23,0.0,0,17,0,0
Caraguatatuba,2020-05-23,202021,123389.0,False,123,99.68474,2020-05-23,0.0325,4,48,4,0
Caçapava,2020-05-23,202021,95018.0,False,34,35.78269,2020-05-23,0.0588,2,46,4,0
Cruzeiro,2020-05-23,202021,82571.0,False,14,16.95511,2020-05-23,0.1429,2,39,1,0
Cunha,2020-05-23,202021,21459.0,False,3,13.98015,2020-05-23,0.0,0,18,0,0
Guaratinguetá,2020-05-23,202021,122505.0,False,21,17.14216,2020-05-23,0.0476,1,45,1,0
Igaratá,2020-05-23,202021,9583.0,False,25,260.87864,2020-05-23,0.0,0,41,1,0
Ilhabela,2020-05-23,202021,35591.0,False,39,109.57826,2020-05-23,0.0,0,45,2,0
Jacareí,2020-05-23,202021,235416.0,False,146,62.01787,2020-05-23,0.0479,7,46,15,0
Jambeiro,2020-05-23,202021,6717.0,False,2,29.7752,2020-05-23,0.5,1,18,0,0
Lavrinhas,2020-05-23,202021,7311.0,False,2,27.35604,2020-05-23,0.5,1,30,0,0
Lorena,2020-05-23,202021,89125.0,False,35,39.27069,2020-05-23,0.0571,2,39,4,0
Monteiro Lobato,2020-05-23,202021,4696.0,False,1,21.29472,2020-05-23,0.0,0,8,0,0
Paraibuna,2020-05-23,202021,18263.0,False,5,27.37776,2020-05-23,0.0,0,25,0,0
Pindamonhangaba,2020-05-23,202021,170132.0,False,30,17.63337,2020-05-23,0.1,3,47,0,0
Piquete,2020-05-23,202021,13575.0,False,2,14.73297,2020-05-23,0.0,0,5,0,0
Potim,2020-05-23,202021,25130.0,False,1,3.97931,2020-05-23,0.0,0,10,0,0
Roseira,2020-05-23,202021,10801.0,False,2,18.5168,2020-05-23,0.0,0,10,0,0
Santa Branca,2020-05-23,202021,14857.0,False,9,60.57751,2020-05-23,0.1111,1,50,1,0
Santo Antônio do Pinhal,2020-05-23,202021,6827.0,False,7,102.53406,2020-05-23,0.1429,1,29,0,0
Silveiras,2020-05-23,202021,6339.0,False,0,,2020-05-23,0.0,0,13,0,0
São Bento do Sapucaí,2020-05-23,202021,10893.0,False,1,9.18021,2020-05-23,0.0,0,9,0,0
São José dos Campos,2020-05-23,202021,729737.0,False,653,89.48429,2020-05-23,0.0459,30,67,35,0
São Luiz do Paraitinga,2020-05-23,202021,10690.0,False,1,9.35454,2020-05-23,1.0,1,17,0,0
São Sebastião,2020-05-23,202021,90328.0,False,262,290.05403,2020-05-23,0.0076,2,60,8,0
Taubaté,2020-05-23,202021,317915.0,False,79,24.84941,2020-05-23,0.0506,4,66,0,0
Tremembé,2020-05-23,202021,47714.0,False,6,12.57493,2020-05-23,0.0,0,11,0,0
Ubatuba,2020-05-23,202021,91824.0,False,49,53.36296,2020-05-23,0.0204,1,41,4,0
Aparecida,2020-05-24,202022,36185.0,False,5,13.81788,2020-05-24,0.0,0,37,0,0
Bananal,2020-05-24,202022,10993.0,False,3,27.29009,2020-05-24,0.0,0,18,0,0
Cachoeira Paulista,2020-05-24,202022,33581.0,False,6,17.86725,2020-05-24,0.0,0,55,0,0
Campos do Jordão,2020-05-24,202022,52405.0,False,22,41.98073,2020-05-24,0.0,0,42,0,0
Canas,2020-05-24,202022,5204.0,False,1,19.21599,2020-05-24,0.0,0,18,0,0
Caraguatatuba,2020-05-24,202022,123389.0,False,127,102.92652,2020-05-24,0.0315,4,49,4,0
Caçapava,2020-05-24,202022,95018.0,False,34,35.78269,2020-05-24,0.0588,2,47,0,0
Cruzeiro,2020-05-24,202022,82571.0,False,14,16.95511,2020-05-24,0.1429,2,40,0,0
Cunha,2020-05-24,202022,21459.0,False,3,13.98015,2020-05-24,0.0,0,19,0,0
Guaratinguetá,2020-05-24,202022,122505.0,False,21,17.14216,2020-05-24,0.0476,1,46,0,0
Igaratá,2020-05-24,202022,9583.0,False,25,260.87864,2020-05-24,0.0,0,42,0,0
Ilhabela,2020-05-24,202022,35591.0,False,39,109.57826,2020-05-24,0.0,0,46,0,0
Jacareí,2020-05-24,202022,235416.0,False,150,63.71699,2020-05-24,0.0467,7,47,4,0
Jambeiro,2020-05-24,202022,6717.0,False,5,74.43799,2020-05-24,0.2,1,19,3,0
Lavrinhas,2020-05-24,202022,7311.0,False,2,27.35604,2020-05-24,0.5,1,31,0,0
Lorena,2020-05-24,202022,89125.0,False,35,39.27069,2020-05-24,0.0571,2,40,0,0
Monteiro Lobato,2020-05-24,202022,4696.0,False,1,21.29472,2020-05-24,0.0,0,9,0,0
Paraibuna,2020-05-24,202022,18263.0,False,5,27.37776,2020-05-24,0.0,0,26,0,0
Pindamonhangaba,2020-05-24,202022,170132.0,False,30,17.63337,2020-05-24,0.1,3,48,0,0
Piquete,2020-05-24,202022,13575.0,False,2,14.73297,2020-05-24,0.0,0,6,0,0
Potim,2020-05-24,202022,25130.0,False,1,3.97931,2020-05-24,0.0,0,11,0,0
Roseira,2020-05-24,202022,10801.0,False,2,18.5168,2020-05-24,0.0,0,11,0,0
Santa Branca,2020-05-24,202022,14857.0,False,9,60.57751,2020-05-24,0.1111,1,51,0,0
Santo Antônio do Pinhal,2020-05-24,202022,6827.0,False,7,102.53406,2020-05-24,0.1429,1,30,0,0
Silveiras,2020-05-24,202022,6339.0,False,0,,2020-05-24,0.0,0,14,0,0
São Bento do Sapucaí,2020-05-24,202022,10893.0,False,1,9.18021,2020-05-24,0.0,0,10,0,0
São José dos Campos,2020-05-24,202022,729737.0,False,665,91.12872,2020-05-24,0.0451,30,68,12,0
São Luiz do Paraitinga,2020-05-24,202022,10690.0,False,1,9.35454,2020-05-24,1.0,1,18,0,0
São Sebastião,2020-05-24,202022,90328.0,False,262,290.05403,2020-05-24,0.0076,2,61,0,0
Taubaté,2020-05-24,202022,317915.0,False,80,25.16396,2020-05-24,0.05,4,67,1,0
Tremembé,2020-05-24,202022,47714.0,False,6,12.57493,2020-05-24,0.0,0,12,0,0
Ubatuba,2020-05-24,202022,91824.0,False,49,53.36296,2020-05-24,0.0204,1,42,0,0
Aparecida,2020-05-25,202022,36185.0,False,5,13.81788,2020-05-25,0.0,0,38,0,0
Bananal,2020-05-25,202022,10993.0,False,3,27.29009,2020-05-25,0.0,0,19,0,0
Cachoeira Paulista,2020-05-25,202022,33581.0,False,6,17.86725,2020-05-25,0.0,0,56,0,0
Campos do Jordão,2020-05-25,202022,52405.0,False,22,41.98073,2020-05-25,0.0,0,43,0,0
Canas,2020-05-25,202022,5204.0,False,1,19.21599,2020-05-25,0.0,0,19,0,0
Caraguatatuba,2020-05-25,202022,123389.0,False,131,106.1683,2020-05-25,0.0305,4,50,4,0
Caçapava,2020-05-25,202022,95018.0,False,35,36.83513,2020-05-25,0.0571,2,48,1,0
Cruzeiro,2020-05-25,202022,82571.0,False,15,18.16618,2020-05-25,0.1333,2,41,1,0
Cunha,2020-05-25,202022,21459.0,False,3,13.98015,2020-05-25,0.0,0,20,0,0
Guaratinguetá,2020-05-25,202022,122505.0,False,22,17.95845,2020-05-25,0.0455,1,47,1,0
Igaratá,2020-05-25,202022,9583.0,False,27,281.74893,2020-05-25,0.0,0,43,2,0
Ilhabela,2020-05-25,202022,35591.0,False,39,109.57826,2020-05-25,0.0,0,47,0,0
Jacareí,2020-05-25,202022,235416.0,False,158,67.11523,2020-05-25,0.0443,7,48,8,0
Jambeiro,2020-05-25,202022,6717.0,False,5,74.43799,2020-05-25,0.2,1,20,0,0
Lavrinhas,2020-05-25,202022,7311.0,False,2,27.35604,2020-05-25,0.5,1,32,0,0
Lorena,2020-05-25,202022,89125.0,False,36,40.39271,2020-05-25,0.0556,2,41,1,0
